user,age,status,gender,drinks,height,smokes,religion
user721,38,single,f,yes,165.0,no,islam
user722,38,single,m,no,178.0,no,protestant christianity
user723,25,single,f,yes,163.0,yes,islam
user724,36,single,m,yes,157.0,no,islam
user725,24,single,f,yes,163.0,no,islam
user726,35,single,m,yes,170.0,yes,islam
user727,27,single,m,yes,188.0,no,islam
user728,32,single,f,yes,170.0,no,islam
user729,40,single,m,yes,173.0,no,islam
user730,33,single,f,yes,163.0,no,islam
user731,33,single,m,yes,185.0,no,islam
user732,32,single,m,yes,168.0,no,islam
user733,34,single,m,yes,183.0,yes,islam
user734,24,available,m,yes,175.0,yes,islam
user735,25,single,f,yes,157.0,no,islam
user736,31,single,m,yes,175.0,yes,islam
user738,22,single,m,yes,173.0,yes,islam
user739,23,single,f,yes,163.0,no,islam
user740,23,single,f,no,178.0,no,islam
user741,36,single,m,yes,175.0,no,islam
user743,47,single,m,yes,185.0,no,hinduism
user744,39,single,f,yes,152.0,no,islam
user745,26,single,f,yes,178.0,no,islam
user747,24,single,f,yes,163.0,no,islam
user748,34,single,m,yes,180.0,yes,islam
user749,50,single,m,yes,173.0,no,islam
user750,30,single,m,yes,178.0,no,islam
user751,28,single,m,yes,180.0,no,islam
user752,32,single,m,yes,175.0,no,islam
user753,38,single,f,yes,173.0,no,islam
user754,25,single,f,yes,163.0,no,protestant christianity
user755,24,single,m,yes,183.0,yes,islam
user756,27,seeing someone,m,yes,185.0,no,roman catholicism
user757,32,single,m,yes,175.0,no,islam
user758,31,single,m,yes,175.0,no,islam
user759,40,single,f,no,170.0,no,islam
user760,30,single,f,yes,165.0,no,protestant christianity
user761,29,single,m,yes,175.0,no,islam
user762,27,single,f,yes,175.0,no,islam
user763,27,single,m,yes,183.0,yes,islam
user764,23,single,m,yes,173.0,no,islam
user765,26,single,m,yes,188.0,no,islam
user766,40,available,m,yes,190.0,yes,islam
user767,25,single,m,yes,173.0,no,islam
user768,37,single,m,yes,185.0,no,islam
user769,35,single,f,yes,152.0,yes,islam
user771,28,single,f,yes,175.0,no,buddhism
user772,23,single,m,yes,178.0,yes,protestant christianity
user773,38,single,m,yes,173.0,no,islam
user774,23,single,m,yes,180.0,yes,islam
user775,30,single,m,yes,183.0,yes,islam
user776,22,single,m,yes,180.0,no,islam
user777,27,single,m,yes,188.0,yes,islam
user778,25,single,m,yes,173.0,yes,protestant christianity
user779,26,single,m,no,173.0,no,islam
user780,25,single,m,yes,178.0,no,islam
user781,35,single,f,yes,152.0,no,islam
user782,30,single,m,yes,178.0,no,islam
user783,24,single,m,yes,188.0,no,islam
user784,43,single,f,yes,173.0,no,islam
user785,26,single,f,yes,183.0,yes,islam
user786,48,single,m,yes,180.0,no,islam
user787,29,single,m,yes,175.0,no,islam
user788,28,single,m,yes,175.0,no,islam
user789,36,single,f,yes,163.0,no,islam
user790,46,single,f,yes,165.0,yes,islam
user791,23,single,m,yes,193.0,no,roman catholicism
user792,25,single,m,yes,188.0,yes,islam
user793,59,single,m,yes,178.0,no,islam
user794,19,single,m,no,178.0,no,islam
user795,31,single,m,yes,185.0,no,islam
user796,33,single,f,yes,160.0,no,islam
user797,26,single,m,yes,180.0,no,islam
user798,21,single,m,yes,168.0,yes,islam
user799,38,single,m,yes,188.0,no,islam
user800,31,single,m,yes,175.0,no,protestant christianity
user801,21,single,f,yes,170.0,no,islam
user802,49,single,f,yes,163.0,no,islam
user804,23,single,m,yes,175.0,yes,protestant christianity
user805,42,available,m,yes,173.0,no,protestant christianity
user806,42,single,m,yes,183.0,no,islam
user807,46,single,m,yes,173.0,no,islam
user808,53,single,f,yes,173.0,no,islam
user809,51,single,f,yes,173.0,no,islam
user810,37,single,f,yes,163.0,no,protestant christianity
user811,32,seeing someone,m,yes,168.0,no,protestant christianity
user813,29,single,m,yes,183.0,no,islam
user814,25,single,m,yes,178.0,no,islam
user815,25,available,f,yes,165.0,no,roman catholicism
user816,23,single,m,no,170.0,no,islam
user817,35,single,m,yes,185.0,no,islam
user818,45,single,m,yes,193.0,no,islam
user819,33,single,m,yes,173.0,no,hinduism
user821,30,single,m,yes,180.0,no,islam
user822,34,single,f,yes,173.0,no,islam
user823,30,single,m,yes,178.0,no,roman catholicism
user824,25,available,m,yes,183.0,no,islam
user825,43,single,m,yes,188.0,no,islam
user826,20,single,m,yes,170.0,yes,islam
user827,27,single,m,yes,178.0,no,islam
user828,23,single,m,yes,180.0,yes,roman catholicism
user829,27,single,m,yes,183.0,no,islam
user830,31,single,m,yes,173.0,no,islam
user831,23,single,m,yes,180.0,yes,islam
user833,27,single,m,yes,178.0,no,islam
user834,26,single,f,yes,165.0,yes,islam
user835,47,single,m,yes,183.0,no,islam
user836,21,single,m,yes,173.0,no,islam
user837,25,single,m,yes,183.0,yes,protestant christianity
user838,28,single,f,yes,160.0,no,islam
user839,40,single,m,yes,175.0,no,islam
user840,22,single,m,yes,190.0,no,islam
user841,40,single,f,yes,168.0,no,islam
user842,29,single,m,yes,183.0,no,islam
user843,31,single,m,yes,178.0,no,islam
user844,36,single,m,yes,188.0,no,islam
user845,26,single,m,yes,183.0,no,islam
user846,39,single,m,yes,173.0,no,islam
user847,44,single,m,yes,175.0,no,islam
user848,48,single,f,yes,165.0,no,islam
user849,35,available,f,yes,180.0,no,islam
user850,28,single,f,yes,163.0,no,islam
user852,25,single,m,yes,178.0,no,islam
user853,30,single,m,yes,178.0,no,islam
user855,36,single,m,yes,170.0,no,islam
user856,29,single,m,yes,163.0,no,islam
user857,39,single,m,yes,173.0,no,islam
user858,32,single,m,yes,185.0,yes,islam
user859,33,single,f,yes,168.0,no,islam
user860,36,seeing someone,f,yes,155.0,no,islam
user861,25,single,m,yes,193.0,no,islam
user862,27,single,m,yes,190.0,no,islam
user863,29,single,m,yes,183.0,no,islam
user864,30,single,m,yes,178.0,no,islam
user865,31,single,f,yes,168.0,no,islam
user866,26,available,m,yes,175.0,no,islam
user867,24,single,f,yes,160.0,no,islam
user868,34,single,m,yes,168.0,no,islam
user869,24,single,m,yes,173.0,yes,islam
user870,27,single,m,yes,185.0,no,islam
user871,22,single,m,yes,185.0,no,islam
user872,29,single,f,yes,163.0,yes,protestant christianity
user874,22,single,m,yes,173.0,no,islam
user875,21,single,f,yes,170.0,no,islam
user876,25,single,m,yes,170.0,no,islam
user877,32,single,m,yes,178.0,yes,islam
user878,32,single,f,yes,160.0,no,protestant christianity
user879,28,single,m,yes,183.0,no,islam
user881,26,single,m,yes,170.0,no,islam
user882,21,single,f,yes,168.0,yes,islam
user884,36,single,m,no,185.0,no,islam
user885,27,single,f,yes,165.0,no,roman catholicism
user886,27,single,m,yes,193.0,no,islam
user888,44,single,m,yes,188.0,no,islam
user889,40,single,f,yes,165.0,no,islam
user890,21,single,m,yes,180.0,no,islam
user891,31,single,m,yes,173.0,no,roman catholicism
user892,33,single,m,yes,178.0,yes,islam
user893,29,single,f,no,157.0,no,islam
user894,27,seeing someone,f,yes,165.0,yes,islam
user895,25,single,f,yes,170.0,no,islam
user897,23,single,f,yes,157.0,yes,buddhism
user898,26,single,f,yes,168.0,no,islam
user900,21,single,f,yes,168.0,no,islam
user901,22,single,f,yes,170.0,yes,islam
user902,32,single,m,no,183.0,no,islam
user904,27,single,m,yes,185.0,no,islam
user905,38,single,f,yes,165.0,no,islam
user906,28,single,m,yes,183.0,yes,islam
user907,32,single,m,yes,168.0,no,islam
user909,23,single,f,yes,147.0,no,islam
user910,45,single,f,yes,157.0,no,islam
user911,47,single,m,no,175.0,no,islam
user912,35,single,m,yes,183.0,no,islam
user913,42,single,m,yes,170.0,no,islam
user914,37,single,m,yes,178.0,no,islam
user915,34,single,f,yes,163.0,no,islam
user916,26,single,m,yes,178.0,no,islam
user917,29,single,m,yes,168.0,no,islam
user918,26,single,m,yes,178.0,no,protestant christianity
user919,22,single,f,no,163.0,no,islam
user920,36,seeing someone,m,yes,178.0,yes,islam
user921,28,single,m,yes,168.0,yes,islam
user922,28,single,m,yes,175.0,no,islam
user923,41,single,m,yes,185.0,no,islam
user924,24,single,f,yes,165.0,no,islam
user926,27,single,m,yes,183.0,no,islam
user927,32,single,f,yes,168.0,no,protestant christianity
user928,27,single,f,yes,155.0,no,protestant christianity
user929,24,single,m,yes,170.0,yes,roman catholicism
user930,23,single,m,yes,188.0,no,islam
user931,27,single,m,yes,163.0,no,islam
user932,26,single,m,yes,188.0,yes,islam
user933,41,available,f,yes,170.0,no,islam
user934,34,single,m,yes,173.0,no,islam
user935,40,single,m,yes,178.0,no,islam
user936,24,single,f,yes,165.0,no,islam
user937,23,available,m,yes,180.0,no,islam
user940,29,single,f,yes,163.0,no,roman catholicism
user941,29,single,f,yes,168.0,no,islam
user942,31,single,m,yes,180.0,yes,islam
user943,38,married,f,yes,170.0,yes,protestant christianity
user944,28,single,m,yes,185.0,yes,islam
user945,33,single,m,yes,168.0,no,islam
user947,35,single,f,yes,170.0,no,islam
user948,25,single,f,yes,168.0,no,islam
user949,31,single,m,yes,180.0,no,islam
user950,28,single,m,yes,175.0,no,islam
user951,30,available,m,yes,180.0,no,islam
user952,26,single,f,yes,173.0,yes,islam
user953,23,single,f,yes,155.0,yes,hinduism
user954,43,single,m,yes,190.0,no,islam
user955,24,single,f,yes,168.0,no,islam
user956,35,single,m,yes,188.0,no,islam
user957,30,single,m,yes,175.0,no,islam
user958,23,single,f,yes,157.0,no,islam
user959,21,single,f,yes,165.0,no,islam
user960,40,single,f,yes,152.0,no,islam
user961,26,single,m,yes,188.0,no,islam
user963,23,single,f,yes,163.0,no,roman catholicism
user964,34,single,m,yes,185.0,no,islam
user966,25,single,f,yes,170.0,yes,islam
user967,28,single,m,no,185.0,yes,protestant christianity
user968,34,single,f,yes,168.0,no,islam
user969,21,single,f,yes,152.0,no,islam
user970,23,single,f,yes,178.0,yes,protestant christianity
user971,30,single,m,yes,175.0,no,islam
user972,31,single,m,yes,170.0,no,islam
user974,32,seeing someone,m,yes,180.0,no,protestant christianity
user975,23,single,f,yes,165.0,no,islam
user977,24,single,f,yes,165.0,no,islam
user978,40,available,m,yes,180.0,no,islam
user980,43,single,m,yes,175.0,no,islam
user981,27,seeing someone,f,yes,168.0,no,islam
user982,27,single,m,yes,188.0,no,islam
user984,30,single,f,yes,163.0,no,islam
user985,30,single,f,yes,163.0,no,islam
user986,29,single,f,yes,178.0,no,islam
user987,22,single,f,yes,168.0,yes,islam
user988,41,single,m,yes,188.0,no,islam
user990,25,single,f,yes,168.0,no,islam
user991,31,single,f,yes,173.0,no,protestant christianity
user992,22,single,f,yes,155.0,no,islam
user993,30,single,m,yes,173.0,no,hinduism
user994,30,single,m,yes,183.0,no,islam
user995,26,single,m,yes,183.0,no,islam
user996,40,seeing someone,m,yes,170.0,no,islam
user997,31,single,f,yes,150.0,no,islam
user998,34,single,f,yes,173.0,no,protestant christianity
user999,36,single,f,yes,165.0,no,protestant christianity
user1001,23,single,m,yes,188.0,no,islam
user1003,45,single,m,yes,183.0,no,buddhism
user1004,35,single,m,yes,180.0,no,islam
user1005,20,single,f,yes,168.0,yes,islam
user1006,39,available,m,yes,168.0,no,roman catholicism
user1007,39,single,m,yes,170.0,no,hinduism
user1008,35,single,f,yes,170.0,no,islam
user1009,33,single,f,yes,163.0,no,islam
user1010,35,single,m,yes,180.0,no,islam
user1011,32,single,m,yes,183.0,no,islam
user1012,29,single,f,yes,163.0,no,roman catholicism
user1013,30,single,m,yes,175.0,no,islam
user1014,27,seeing someone,f,yes,157.0,no,islam
user1016,25,single,m,yes,175.0,yes,islam
user1017,31,single,m,yes,178.0,no,islam
user1018,22,single,m,yes,178.0,no,islam
user1019,42,seeing someone,m,yes,183.0,no,islam
user1020,30,single,f,yes,175.0,yes,islam
user1021,38,single,m,yes,170.0,no,islam
user1022,39,single,m,yes,188.0,yes,islam
user1023,47,single,m,yes,183.0,yes,islam
user1025,42,available,m,yes,180.0,no,islam
user1026,24,single,m,yes,170.0,no,islam
user1027,43,single,m,yes,180.0,no,islam
user1028,31,single,f,yes,168.0,no,islam
user1029,26,single,m,yes,178.0,no,protestant christianity
user1031,38,single,f,yes,170.0,no,islam
user1032,25,single,m,yes,175.0,no,islam
user1033,47,single,m,yes,180.0,no,islam
user1034,26,single,f,yes,165.0,no,islam
user1035,25,single,m,yes,168.0,no,islam
user1036,29,single,m,yes,178.0,yes,islam
user1037,36,single,m,yes,180.0,no,islam
user1040,33,single,f,yes,165.0,no,protestant christianity
user1041,31,single,m,yes,163.0,no,islam
user1042,34,single,m,yes,180.0,no,islam
user1043,38,single,m,yes,168.0,no,islam
user1044,30,single,m,yes,165.0,no,protestant christianity
user1045,35,single,f,yes,168.0,no,islam
user1046,37,single,f,yes,152.0,no,islam
user1047,32,single,m,yes,183.0,no,islam
user1048,28,single,m,no,193.0,no,islam
user1049,32,single,f,yes,173.0,no,islam
user1050,25,single,f,yes,168.0,yes,islam
user1051,40,single,f,yes,157.0,no,islam
user1052,26,single,f,yes,163.0,no,islam
user1053,37,single,f,yes,170.0,no,protestant christianity
user1055,26,single,m,yes,185.0,yes,islam
user1056,41,single,m,yes,188.0,no,islam
user1057,26,single,f,yes,160.0,no,islam
user1058,29,single,f,yes,173.0,no,islam
user1059,28,seeing someone,f,yes,165.0,yes,islam
user1061,33,single,f,yes,165.0,no,islam
user1062,37,single,m,yes,183.0,yes,islam
user1063,25,single,f,yes,168.0,no,islam
user1064,28,single,m,yes,190.0,no,islam
user1065,28,single,f,yes,163.0,no,islam
user1066,33,single,m,yes,170.0,no,islam
user1067,25,single,f,yes,157.0,yes,islam
user1068,26,single,f,yes,173.0,yes,protestant christianity
user1069,40,single,m,yes,190.0,no,islam
user1070,34,seeing someone,m,yes,178.0,yes,islam
user1071,28,single,f,yes,173.0,no,islam
user1072,34,single,m,yes,190.0,no,islam
user1074,25,single,m,yes,183.0,no,islam
user1075,30,single,f,yes,168.0,no,islam
user1076,35,single,m,yes,168.0,no,islam
user1077,31,single,m,yes,188.0,no,islam
user1078,26,single,m,yes,173.0,no,islam
user1079,26,single,m,yes,168.0,no,islam
user1080,23,single,m,yes,173.0,no,islam
user1081,25,single,f,yes,155.0,no,roman catholicism
user1082,23,single,f,yes,168.0,no,islam
user1084,31,single,f,yes,163.0,no,protestant christianity
user1085,26,single,f,yes,170.0,no,islam
user1086,21,single,f,yes,173.0,no,islam
user1087,37,single,m,yes,185.0,no,islam
user1088,26,single,f,yes,160.0,yes,islam
user1089,45,single,m,no,173.0,no,islam
user1090,27,single,m,yes,178.0,no,islam
user1091,27,single,f,yes,170.0,no,protestant christianity
user1093,30,single,m,yes,170.0,no,protestant christianity
user1094,25,single,f,yes,170.0,no,islam
user1095,23,single,m,yes,183.0,no,islam
user1096,22,single,m,yes,175.0,no,islam
user1098,35,single,m,yes,183.0,no,protestant christianity
user1100,47,single,m,no,183.0,no,islam
user1101,32,single,m,yes,188.0,no,islam
user1102,35,single,f,yes,168.0,no,islam
user1103,29,seeing someone,m,yes,183.0,no,protestant christianity
user1104,26,single,m,yes,160.0,no,islam
user1105,24,single,m,yes,178.0,yes,islam
user1106,35,single,m,yes,185.0,no,roman catholicism
user1107,24,single,m,yes,170.0,no,islam
user1108,64,single,m,yes,170.0,no,islam
user1109,23,single,f,yes,165.0,yes,islam
user1110,27,single,f,yes,175.0,yes,islam
user1111,24,single,m,no,173.0,no,islam
user1112,33,single,f,yes,170.0,no,protestant christianity
user1113,56,single,m,yes,178.0,no,islam
user1114,49,single,m,yes,185.0,no,islam
user1115,28,single,m,yes,188.0,no,islam
user1116,32,single,m,yes,193.0,no,islam
user1117,38,single,f,yes,173.0,no,islam
user1119,28,single,m,yes,180.0,no,islam
user1120,33,single,m,yes,185.0,yes,islam
user1121,41,single,f,yes,170.0,no,islam
user1122,27,single,m,yes,173.0,no,roman catholicism
user1124,30,single,m,yes,175.0,no,islam
user1128,28,single,m,yes,175.0,no,islam
user1129,42,single,f,yes,170.0,no,protestant christianity
user1130,28,single,m,yes,180.0,no,protestant christianity
user1131,27,single,f,yes,157.0,no,islam
user1132,43,single,m,yes,180.0,no,protestant christianity
user1133,24,single,f,yes,168.0,no,islam
user1134,24,single,f,yes,163.0,no,islam
user1136,40,single,m,yes,178.0,no,islam
user1137,22,single,f,yes,168.0,yes,islam
user1138,37,single,m,yes,178.0,no,roman catholicism
user1139,44,single,m,yes,180.0,no,islam
user1140,31,single,m,yes,175.0,no,islam
user1141,48,single,m,yes,178.0,no,islam
user1142,28,single,f,yes,160.0,no,islam
user1143,29,single,m,yes,178.0,no,islam
user1144,38,single,m,yes,173.0,no,islam
user1145,44,single,m,no,180.0,no,islam
user1146,31,single,m,yes,183.0,no,islam
user1147,49,single,f,yes,163.0,no,islam
user1148,23,single,f,yes,163.0,no,hinduism
user1149,33,single,m,yes,170.0,yes,roman catholicism
user1151,37,single,m,yes,173.0,no,buddhism
user1152,28,single,m,yes,180.0,no,protestant christianity
user1153,18,single,m,yes,180.0,yes,islam
user1154,30,single,m,yes,183.0,no,protestant christianity
user1155,33,single,m,yes,180.0,no,islam
user1156,25,single,m,yes,163.0,no,protestant christianity
user1157,21,single,m,yes,180.0,no,islam
user1158,28,single,m,yes,185.0,yes,islam
user1159,31,single,m,yes,178.0,no,islam
user1160,23,single,m,yes,175.0,no,islam
user1161,43,single,m,no,175.0,no,islam
user1163,45,single,m,yes,180.0,no,islam
user1165,63,single,m,yes,183.0,no,islam
user1166,25,single,m,yes,175.0,no,islam
user1167,28,single,f,yes,170.0,no,islam
user1168,29,single,f,yes,157.0,yes,islam
user1170,25,single,m,yes,178.0,no,islam
user1171,24,single,m,yes,180.0,no,islam
user1172,30,single,m,yes,175.0,no,islam
user1173,40,single,f,yes,170.0,yes,protestant christianity
user1174,36,single,f,yes,163.0,no,islam
user1175,40,single,m,yes,180.0,no,islam
user1176,25,single,f,yes,165.0,no,islam
user1177,25,available,f,yes,178.0,no,islam
user1178,31,single,f,yes,155.0,no,islam
user1180,27,single,m,yes,190.0,no,islam
user1181,23,single,f,yes,165.0,no,islam
user1182,30,single,m,yes,188.0,no,islam
user1183,25,single,f,yes,157.0,no,islam
user1184,34,single,f,yes,170.0,no,islam
user1185,30,single,f,yes,160.0,no,islam
user1186,27,single,m,yes,188.0,no,islam
user1187,19,single,f,yes,150.0,no,islam
user1188,23,single,f,yes,165.0,no,islam
user1189,30,single,f,yes,157.0,no,islam
user1190,27,single,m,yes,160.0,no,protestant christianity
user1191,25,single,m,no,178.0,no,islam
user1192,24,single,f,yes,175.0,no,islam
user1193,42,single,f,yes,168.0,no,islam
user1194,27,single,m,yes,180.0,no,islam
user1195,25,single,m,yes,178.0,no,islam
user1196,28,single,m,yes,185.0,no,islam
user1197,28,single,m,yes,175.0,no,islam
user1199,36,single,m,yes,180.0,no,roman catholicism
user1200,20,single,m,yes,180.0,yes,islam
user1202,23,single,m,yes,193.0,no,islam
user1203,36,single,m,yes,180.0,no,islam
user1205,37,single,m,yes,183.0,no,islam
user1206,37,single,m,yes,183.0,no,islam
user1207,25,single,m,yes,188.0,no,hinduism
user1208,37,single,m,yes,185.0,no,islam
user1209,39,single,m,yes,170.0,no,islam
user1210,42,single,m,yes,185.0,no,islam
user1212,31,single,m,yes,175.0,no,islam
user1213,24,single,m,yes,183.0,no,buddhism
user1214,36,single,m,yes,175.0,no,islam
user1215,29,single,m,yes,180.0,no,islam
user1216,30,single,m,yes,183.0,no,islam
user1217,23,single,m,yes,183.0,no,islam
user1218,29,single,m,yes,180.0,no,islam
user1219,30,single,m,yes,178.0,yes,islam
user1220,24,single,m,yes,173.0,no,islam
user1221,33,single,m,yes,173.0,no,islam
